Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition
2474.2231,514729800.0,78.39988,76.56317,12293.982,9.460569,4.750185,2014.6864,2008.8328,489.4588,272.51688,-24.293081,1409.7476,1651.0089,1641.1616,1240.4722,-7.182509,2872.2373,-0.087233454,0.009668191,2.6665359,1.3704381,3.9407222,1.0413505,10.117562,1.5065645,2010.6509,3.4158547,893.6954,219.51163,48.079685,26.365805,17.73781,3.2379067,-28.160309,549.58606,5.7999024,2005.842,361315.06,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,Gd,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2424.2285,675232830.0,68.35775,79.57307,15815.126,5.5384583,5.631451,1960.2448,1980.1938,74.44494,304.7161,42.061886,404.65884,741.87335,980.584,658.661,79.86209,1721.7245,0.26229963,0.014934287,1.4923313,0.679435,2.9884713,1.0465238,7.0622854,0.68375695,1973.3386,1.7855142,486.8348,90.37084,52.412846,11.323521,-1.6984979,41.183426,20.756638,132.46848,6.2190647,2006.2429,164100.39,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2459.676,727324100.0,82.863205,81.966064,19127.854,4.558652,4.938372,1962.6025,1963.4221,176.77321,1044.1978,70.13224,-225.23584,880.0022,1151.74,80.70368,55.98708,1291.6199,1.0675007,0.04237038,1.1239691,0.19920863,2.3050494,1.2393575,5.841004,0.5797559,1968.3248,1.7949158,508.75433,164.18353,-66.10486,-11.20586,-2.828324,8.578231,27.96062,-79.90003,1.7938894,2006.3501,138396.69,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,VinylSd,Missing,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,GdWo,Missing,WD ,Normal
2505.6362,663259460.0,93.545616,57.79022,7277.1206,7.9710493,5.0898833,2014.3131,2011.9122,244.58725,1139.814,27.284098,595.30994,1752.9447,1669.6128,90.621574,5.7313805,1765.6526,1.1591011,-0.019167077,2.0065558,0.23589072,2.1021633,1.0791137,6.4612203,0.8299026,2013.1083,2.2304137,607.90906,175.36938,98.64543,-15.375355,13.481543,-6.805201,-3.6062326,303.28824,6.6287856,2006.0829,275479.25,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Gd,Gd,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,New,Partial
2498.29,649092800.0,34.478184,89.033325,15072.913,7.8754463,5.2392035,2009.484,2004.3468,269.1029,1306.7521,11.535974,523.1793,1833.9552,1858.7612,74.101204,-16.639696,1914.8735,1.170723,0.0034059405,1.9282827,0.27692023,2.5211718,1.0311656,7.0356607,1.1531377,2003.8256,2.8784196,815.1926,123.41367,98.81087,-35.88024,-1.1780502,81.69576,-7.8868318,201.98457,8.152597,2006.0806,307772.3,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,Missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2512.7659,568311500.0,25.465292,96.979095,19718.26,8.714898,5.2201486,2014.458,2005.7144,403.16766,1466.0603,102.639626,454.87708,2015.3533,2009.6091,367.60278,-4.2851987,2371.4253,1.2614987,0.05182145,2.016313,0.7182517,2.8107111,0.8868736,7.993365,1.7854385,2003.7593,3.130366,886.8783,201.81381,116.211754,-30.638023,8.194505,87.93766,-8.39895,328.08032,7.8247237,2005.9415,369936.78,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Missing,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2350.6343,621635460.0,18.226353,86.25688,9959.052,6.555311,6.7164364,1976.2251,1999.1691,81.07982,394.71188,50.055553,968.73987,1408.0128,1520.4912,65.09446,2.4649043,1586.3762,0.4688869,-0.12873681,1.7673299,-0.040935922,3.0792992,1.1214507,7.0454917,0.42398736,1982.1505,1.9004216,522.3441,128.62163,49.231487,-26.649376,10.515977,1.6881173,18.390476,4.847247,6.4732485,2006.2786,210052.75,RL,Pave,Missing,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,Missing,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Min2,Missing,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Abnorml
2311.0005,592301900.0,61.32175,86.41156,14057.553,6.714008,4.8321095,1992.8109,1985.2562,270.76526,554.40735,87.69921,427.8899,1065.4768,1222.524,843.1371,-22.473434,2041.9197,0.5076958,0.0008151799,1.9030482,1.0019523,3.6245196,1.1163917,8.19389,0.90938425,1988.1866,2.5273006,666.3342,171.08678,2.8485143,-12.30637,-5.3441663,9.714563,11.759949,-190.249,3.9083152,2006.3031,239223.86,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Missing,GdPrv,Missing,WD ,Normal
2319.542,678726600.0,69.698746,75.36892,9969.545,7.0542097,6.3972754,1976.0673,2000.7904,142.73431,851.8875,4.6755342,251.49469,1099.5306,1181.3105,954.41046,15.495469,2151.2148,0.908405,-0.13412257,1.7878903,0.993025,3.368098,0.94217277,7.991209,1.078909,1980.6487,1.4982548,399.84546,98.169,165.95323,-20.116196,-1.3113436,53.520264,29.65032,-138.09961,5.2752233,2006.3853,249599.66,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,New,Partial
2411.4285,630898050.0,65.9925,75.27528,12513.829,6.177292,5.132745,1986.2538,1986.2444,137.94275,803.8372,59.646935,-31.161129,827.21045,950.20135,770.5244,21.921963,1741.7103,0.8237192,0.035473704,1.5509226,1.0004078,3.0705893,0.9394721,6.967559,0.8231897,1986.6201,1.9805622,523.10803,163.56653,52.821075,-1.6358759,2.8399358,-1.264056,6.457225,-74.56498,7.556196,2006.2064,203788.22,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,New,Partial
2417.0557,638053950.0,63.583004,67.372444,9549.805,5.767384,5.809274,1979.1819,1983.858,134.38097,873.51794,56.3209,83.79548,1007.5368,1102.0931,-17.004965,5.6282887,1090.275,0.94817495,-0.031651814,1.136817,0.22321431,1.8460451,0.99628454,4.8972373,0.5122958,1980.7957,1.8787421,517.94745,132.306,-7.985405,-8.115549,7.043437,16.789165,6.942371,188.95561,5.500214,2006.2416,165861.95,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,Missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Fa,Attchd,Unf,TA,TA,Y,Missing,GdPrv,Shed,WD ,Normal
2497.422,741178560.0,20.800198,81.355095,14861.413,6.776438,4.7621927,1998.9489,1991.8057,236.75082,776.7968,28.500383,916.0627,1713.0177,1746.6498,-42.216084,-11.79348,1690.9204,-0.015363722,0.8642622,1.8777423,0.013080547,2.9839826,0.949382,6.7444468,0.80145955,1995.439,2.065093,588.61194,192.65947,59.72258,-27.212372,14.858435,5.245608,11.240071,176.58473,6.479275,2006.2299,230434.73,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,Gd,Av,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
2454.074,581744260.0,46.989716,78.57467,11320.915,6.706976,5.1874557,1983.954,1989.4683,155.9868,51.235607,94.514595,814.0766,955.2761,1063.9839,977.2519,15.166147,2054.6829,-0.020841299,0.061293826,1.9287919,1.066924,3.8868558,0.9597511,8.302436,0.7787452,1985.9941,1.9820316,504.80405,153.85602,62.70349,9.420931,7.1970706,-20.118576,6.155072,-78.804054,6.999854,2006.0254,215163.97,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Shed,WD ,Normal
2278.1501,562485440.0,30.485634,77.49525,18174.904,6.6483293,5.75752,1987.7909,1990.7764,110.02179,440.50806,1015.78424,275.78073,1723.7622,1779.0974,2.7120457,-14.484333,1767.3092,1.3014455,0.046795577,1.6608593,0.27450192,2.8818192,1.0419466,6.8646812,1.2817495,1980.5961,1.6940732,460.33893,335.96805,69.55288,-10.061386,2.239296,4.0975432,22.481468,-202.41544,6.917185,2006.3323,241566.27,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2550.6167,-7839119.0,106.95832,155.3198,15212.103,6.501346,6.6006026,1967.1989,1988.9039,192.51805,983.98236,509.17212,-399.2815,1067.4692,1648.5962,1489.1652,-34.03671,3109.7214,0.6761574,0.37777674,1.9335781,1.5752047,3.6182466,1.3383396,9.942117,1.5241657,1966.8356,2.486731,788.11053,-32.52372,341.94867,70.41355,-38.912624,275.4735,387.70416,1758.8073,3.129523,2005.2268,269331.22,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,HdBoard,Missing,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Min2,Missing,Detchd,Unf,Fa,TA,Y,Missing,GdWo,Missing,WD ,Normal
2304.3577,633735000.0,58.204514,76.1876,10492.453,6.21095,5.731189,1977.143,1988.2338,123.57675,697.9211,48.856567,125.44334,866.281,965.70264,774.54755,12.476794,1752.3143,0.76499575,-0.06767364,1.470399,0.9637366,3.0888534,0.8828814,6.943849,0.8380241,1978.2037,1.4592894,384.7276,109.22297,101.53223,-13.348564,-2.1291497,22.240414,31.643192,-265.44812,4.5796137,2006.379,200481.3,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Missing,TA,TA,CBlock,Fa,Fa,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2587.105,652345500.0,66.53186,67.59673,12125.37,6.206352,5.3148336,1986.9293,1983.1249,211.54524,1075.5907,101.74907,-25.970089,1146.0472,1202.202,67.625404,10.398996,1278.8535,1.1212051,0.03866501,1.2178842,0.36655658,1.9100466,0.956426,5.2576714,0.771146,1985.6548,2.196542,603.6793,225.70425,-34.77133,22.414997,13.4470625,-25.787735,-0.79846245,268.7015,5.868167,2005.9902,197891.97,RM,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,Missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,Fa,TA,Y,Missing,Missing,Missing,WD ,Normal
2212.8706,616876160.0,75.61856,73.38469,8129.765,7.422651,4.87704,2005.9989,2007.0481,114.084694,825.5437,-20.85629,250.16833,1048.3652,1067.7385,1078.3251,11.587885,2156.922,0.8731367,-0.087653935,2.0336294,1.2776632,3.3818183,0.88453096,7.9005375,0.9191628,2004.9596,1.8801894,489.69922,79.72289,200.81317,-15.482437,-8.321536,26.79423,25.292028,-247.00099,8.134028,2006.4552,259149.4,RL,Pave,Missing,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Missing,TA,TA,CBlock,Missing,Missing,Missing,Missing,Missing,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Abnorml
2450.1265,643583400.0,72.61551,76.8386,10340.03,6.4151893,6.0548472,1979.1089,1994.4237,144.61302,417.44437,-25.055433,538.3681,923.57104,1110.3651,758.6032,9.322978,1878.0204,0.30413815,0.0425702,1.8903785,0.6968427,3.4634476,1.1530718,7.835181,0.58718646,1985.2009,2.0804849,545.7389,134.10878,35.756454,-28.29963,3.4736583,17.500673,12.554861,17.351343,5.872475,2006.1431,206121.97,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2393.7559,593091650.0,20.141632,83.83368,9460.383,5.3480167,5.339631,1975.4052,1976.5911,47.411255,734.86255,-11.919303,195.15182,915.5376,1032.5707,211.86395,-6.5991015,1235.3304,0.777623,-0.085309714,1.201149,0.45029786,2.795686,0.9487208,5.832747,0.39649534,1974.8109,1.5887904,436.2381,44.644157,56.94001,-11.511276,2.4988413,19.895529,12.992992,-88.16311,8.461705,2006.2073,153351.3,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,Gd,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Attchd,Fin,TA,TA,Y,Missing,GdPrv,Shed,WD ,Normal
2299.1812,602619650.0,62.81373,81.352615,12820.223,6.10455,5.4142885,1967.1464,1975.75,222.96025,34.654736,0.93285483,741.8979,768.4932,1004.22534,883.50757,-18.661858,1870.9377,-0.20604214,0.003983167,1.5961301,1.0626321,3.321514,1.0636673,7.5843434,0.9319985,1969.1298,2.1277559,568.3291,-79.0166,71.48594,-48.16163,-21.893175,183.4783,-3.952642,39.412678,3.7065363,2006.3094,191558.19,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,GdWo,Shed,WD ,Normal
2939.3198,150829360.0,61.739067,148.85439,8476.6,5.0967484,7.426491,1974.9835,2005.8688,-121.105415,555.459,454.12027,-37.64935,954.0544,1403.7771,201.49907,11.883636,1621.2021,0.7279768,0.17957932,1.4338126,-0.02636402,2.2228975,1.1850634,6.0840282,-0.16635153,1981.9541,1.4103446,483.7971,218.51889,180.65717,108.609474,-31.509968,-67.10236,480.7336,446.22314,-5.8583446,2004.916,143684.48,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2498.9922,618958400.0,21.922852,83.26864,10911.626,5.886863,5.8833766,1979.4614,1986.4893,105.03706,572.3133,22.265621,536.08466,1126.6106,1244.8484,140.51213,-1.0878762,1382.1042,0.47469974,0.0918313,1.4771479,0.22649103,2.9440448,1.0051658,6.3430133,0.43457836,1980.3699,1.800444,490.52728,142.04631,17.835007,-27.074654,11.384605,-10.709544,12.857996,-68.1566,6.668336,2006.0695,179349.42,RL,Pave,Missing,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2408.3267,553616000.0,32.186493,70.66594,14542.055,4.8708367,5.2275734,1969.2037,1968.0084,39.493446,18.56306,773.62885,316.56433,1102.8994,1221.7122,-94.63305,0.9767128,1128.644,0.7486323,-0.018290963,1.1334623,0.22752923,2.6555958,1.0352914,5.5263147,0.6197996,1965.5637,1.0465134,267.4671,209.06824,0.72425824,-19.19289,1.545905,-11.137061,15.308657,-394.10672,4.8922563,2006.1473,125781.08,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,PConc,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Fin,TA,TA,Y,Missing,GdPrv,Missing,WD ,Normal
2436.1206,595355260.0,17.355278,73.986275,7598.07,4.4989476,4.963954,1964.6984,1965.1248,5.2715726,25.84074,32.193245,754.6117,809.7884,936.5075,-96.16924,2.219631,841.12506,0.016405793,0.015557055,1.0598537,0.09591109,2.634202,1.0062041,5.0630803,-0.041459586,1967.7037,1.1751981,311.81775,-5.4483867,5.7949142,-11.96595,5.380991,4.5494323,1.2718178,-94.45893,6.907585,2006.1451,81336.21,RL,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
2395.646,579634050.0,31.788187,67.5989,5730.429,4.0567784,4.29228,1966.4149,1957.6937,19.778973,358.0063,9.559201,449.47372,813.85,890.5294,-84.504326,4.1931114,808.9797,0.35880297,0.04791439,0.95713055,0.20166795,2.713864,1.0106025,4.9712253,-0.06267854,1965.5363,0.47865996,117.07011,-16.378456,39.94158,-30.67297,12.947254,-21.562428,7.1501913,-244.16954,6.3223605,2006.2206,62079.91,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
2351.1602,634111400.0,45.744793,66.22923,13495.237,4.43819,3.919258,1987.1664,1965.1073,53.360542,-80.68557,545.4242,365.33203,823.12573,986.1654,-71.16473,-25.99377,889.46136,-0.2508975,0.8514855,1.2238765,0.25951743,2.5037758,0.9732648,4.7078686,0.2887917,1981.3611,1.515985,402.66193,171.10603,-26.567665,-20.924496,-7.082626,8.585775,24.876469,-161.6374,5.665347,2006.3553,86853.32,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2531.1304,684214340.0,102.99669,46.645504,3606.724,6.833012,5.0659046,2008.9805,2007.4686,73.98955,845.82806,59.518032,413.66107,1310.4066,1272.4215,-70.784966,11.692362,1213.3717,0.9851601,0.032772217,1.730558,0.06714318,1.6875747,1.0871803,5.051968,0.2736121,2012.2405,1.9229758,513.4284,132.08127,77.2241,-13.144829,7.8406076,-17.834194,-4.0725694,256.44,8.658937,2006.081,194652.89,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2521.935,506555040.0,124.67029,40.545147,670.3945,5.6248446,4.7775383,1981.8925,1976.9427,140.06566,80.9741,4.968457,356.776,435.99823,532.97815,721.5353,-1.8641447,1252.337,0.055330038,0.02595149,1.388881,1.0288365,2.464848,1.0801065,5.7361484,0.25034386,1985.2661,1.7059299,410.5255,33.77506,0.98410016,4.459465,14.509992,18.783314,-24.744379,590.1681,8.46362,2005.843,116537.71,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Abnorml
2477.1282,619069630.0,126.61261,42.38559,2310.8965,5.856607,5.5140443,1969.4785,1979.3074,175.60355,275.412,3.500314,319.25833,589.91254,685.41254,805.50946,-4.8603654,1486.3384,0.2560936,0.00033834646,1.4187661,0.9702339,2.6594455,1.0883898,6.321745,0.5057016,1975.1721,1.396387,335.51083,58.596813,22.693474,4.949274,10.299013,27.87032,-9.436812,386.11258,4.973769,2006.066,141333.78,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,BuiltIn,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2649.1143,561327000.0,144.32172,28.946564,-828.78326,5.4266267,4.7639527,1980.578,1975.0422,170.36197,235.2534,18.099243,172.85986,418.31378,459.38,597.40356,-2.409364,1055.1158,0.25483295,0.04048159,1.1639401,0.9606675,1.975646,1.0171183,4.8729496,0.25431362,1982.3765,1.179273,264.67532,51.51984,-2.9448588,-5.3998375,13.523521,2.443682,-11.967383,362.13593,4.467054,2005.7416,100093.86,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,Missing,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,Gd,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Shed,WD ,Normal
2506.1858,567750340.0,135.02457,33.02928,-1713.7021,5.5980496,6.0849333,1967.5325,1981.561,140.72386,156.75047,-3.490401,239.26346,384.6822,468.597,784.304,-7.8706946,1245.0778,0.19131753,-0.018229421,1.2636666,0.97561896,2.4490066,1.048782,5.6766787,0.30105147,1973.6255,1.0776917,234.34802,64.13998,8.442677,-14.563099,18.550877,12.6122875,-9.348264,398.6173,4.804588,2005.9584,112681.31,RL,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
2548.794,588340900.0,138.90536,27.571594,-1411.3408,5.339789,4.8838615,1967.947,1971.0555,182.4287,-3.855427,79.1381,523.8292,590.6826,607.982,732.8574,-1.7458795,1339.8922,0.055704594,0.03853636,1.3608747,0.94297814,2.8196206,1.096623,6.1400785,0.291386,1971.0349,0.41168067,42.078197,59.405716,28.06959,-16.848667,21.853613,-28.869514,-9.616224,107.37448,2.388234,2005.9291,96400.31,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,Missing,Missing,Missing,Missing,Missing,Wall,Fa,N,FuseA,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
